xyzDMxyzCountry,xyzDMxyzRequestYear,xyzDPxyzsp_pop_totl,xyzDPxyzny_gnp_pcap_cd,xyzDPxyzny_gdp_mktp_kd_zg
ATG,1976,.06399,,
ATG,1977,.064117,,
ATG,1978,.064329,,4.383471
ATG,1979,.064609,1670,8.080278
ATG,1980,.064889,2080,8.16101
ATG,1981,.065076,2320,3.815193
ATG,1982,.065231,2360,-.084251
ATG,1983,.065408,2580,5.363779
ATG,1984,.065362,3040,10.16516
ATG,1985,.065048,3500,7.643795
ATG,1986,.064712,3880,11.4942
ATG,1987,.064353,4810,6.626064
ATG,1988,.063982,6010,5.213582
ATG,1989,.063636,6520,5.252226
ATG,1990,.063328,7010,3.011318
ATG,1991,.063634,7530,2.176833
ATG,1992,.064659,7820,1.158541
ATG,1993,.065834,8380,5.280268
ATG,1994,.067072,8970,6.675921
ATG,1995,.068398,8700,-4.359372
ATG,1996,.069798,9350,6.604867
ATG,1997,.071218,9820,5.471195
ATG,1998,.072572,10110,4.731229
ATG,1999,.073821,10570,3.707708
ATG,2000,.075055,11180,6.203492
ATG,2001,.076215,10580,-4.548068
ATG,2002,.077195,10690,1.027225
ATG,2003,.078075,11650,6.076896
ATG,2004,.078941,12810,5.766736
ATG,2005,.079869,14010,6.473917
ATG,2006,.080895,15680,12.70801
ATG,2007,.082016,17240,9.315331
ATG,2008,.083251,17670,-.0140064
ATG,2009,.084534,15680,-11.96297
ATG,2010,.085695,14330,-7.84043
ATG,2011,.086729,14010,-1.958722
ATG,2012,.087674,14280,3.372835
ATG,2013,.088497,14280,-.6007155
ATG,2014,.089236,14610,2.211452
ATG,2015,.089941,14470,1.445155
ATG,2016,.090564,14980,4.099765
ATG,2017,.091119,15700,2.463333
ATG,2018,.091626,17330,6.953186
ATG,2019,.092117,18090,3.100445
ATG,2020,.092664,15240,-18.8804
ATG,2021,.093219,16520,8.191718
ATG,2022,.093763,18710,9.516396
ATG,2023,.094298,19990,3.862012
AUS,1960,10.276477,,
AUS,1961,10.483,,2.482618
AUS,1962,10.742,1870,1.294258
AUS,1963,10.95,1970,6.216364
AUS,1964,11.167,2110,6.980438
AUS,1965,11.388,2270,5.980351
AUS,1966,11.651,2350,2.378807
AUS,1967,11.799,2540,6.305067
AUS,1968,12.009,2730,5.09375
AUS,1969,12.263,2980,7.045187
AUS,1970,12.507,3270,7.175799
AUS,1971,12.937,3470,4.00064
AUS,1972,13.177,3890,3.910251
AUS,1973,13.38,4650,2.619344
AUS,1974,13.723,5950,4.107324
AUS,1975,13.893,7220,1.336443
AUS,1976,14.033,7870,2.588803
AUS,1977,14.192,8080,3.59515
AUS,1978,14.358,8470,.8933809
AUS,1979,14.514,9600,4.050425
AUS,1980,14.692,10830,3.035698
AUS,1981,14.92326,11870,3.339866
AUS,1982,15.184247,12080,3.325214
AUS,1983,15.393472,11570,-2.22447
AUS,1984,15.579391,12000,4.591711
AUS,1985,15.788312,11990,5.278529
AUS,1986,16.01835,12310,3.965732
AUS,1987,16.263874,12560,2.562551
AUS,1988,16.532164,14140,5.753908
AUS,1989,16.814416,15600,3.87865
AUS,1990,17.065128,17340,3.579123
AUS,1991,17.284036,18240,-.3818748
AUS,1992,17.478635,18570,.4276784
AUS,1993,17.634808,18950,4.045157
AUS,1994,17.805468,18930,3.979706
AUS,1995,18.004882,19370,3.883165
AUS,1996,18.224767,20590,3.863934
AUS,1997,18.423037,22060,3.913189
AUS,1998,18.607584,21920,4.663251
AUS,1999,18.812264,21610,5.027647
AUS,2000,19.028802,21300,3.921518
AUS,2001,19.274701,20330,2.025127
AUS,2002,19.49521,20210,3.979634
AUS,2003,19.720737,21380,3.090687
AUS,2004,19.932722,25850,4.224322
AUS,2005,20.176844,30740,3.154139
AUS,2006,20.450966,34600,2.755298
AUS,2007,20.827622,37390,3.773393
AUS,2008,21.249199,42410,3.586228
AUS,2009,21.691653,44100,1.892574
AUS,2010,22.03175,46750,2.226538
AUS,2011,22.340024,50410,2.408972
AUS,2012,22.733465,60290,3.91841
AUS,2013,23.128129,66090,2.606199
AUS,2014,23.475686,65240,2.607401
AUS,2015,23.815995,60550,2.20181
AUS,2016,24.190907,54140,2.779143
AUS,2017,24.592588,51530,2.318709
AUS,2018,24.963258,53150,2.906363
AUS,2019,25.334826,54970,2.181109
AUS,2020,25.649248,53630,-.3346864
AUS,2021,25.685412,57240,2.111831
AUS,2022,26.014399,60820,4.268946
AUS,2023,26.638544,63140,3.016988
AUT,1960,7.047539,,
AUT,1961,7.086299,,5.537979
AUT,1962,7.129864,1080,2.648675
AUT,1963,7.175811,1160,4.138268
AUT,1964,7.223801,1270,6.124354
AUT,1965,7.270889,1370,3.480175
AUT,1966,7.322066,1500,5.642861
AUT,1967,7.376998,1590,3.008048
AUT,1968,7.415403,1720,4.472313
AUT,1969,7.441055,1890,6.275867
AUT,1970,7.467086,2090,7.122876
AUT,1971,7.500482,2330,5.114969
AUT,1972,7.544201,2760,6.207861
AUT,1973,7.586115,3580,4.890435
AUT,1974,7.599038,4650,3.942138
AUT,1975,7.578903,5540,-.3637354
AUT,1976,7.565525,5980,4.578445
AUT,1977,7.56843,6660,5.07998
AUT,1978,7.562305,7540,-.2106537
AUT,1979,7.549425,9620,5.3567
AUT,1980,7.549433,11460,1.731486
AUT,1981,7.56871,11180,-.1442947
AUT,1982,7.57414,10380,2.011255
AUT,1983,7.56191,9600,2.973088
AUT,1984,7.561434,9270,.0512748
AUT,1985,7.564985,9360,2.498678
AUT,1986,7.569794,10820,2.301393
AUT,1987,7.574586,13810,1.357168
AUT,1988,7.585317,18070,3.29588
AUT,1989,7.619567,19300,3.887075
AUT,1990,7.67785,20630,4.345642
AUT,1991,7.754891,21810,3.441628
AUT,1992,7.840709,24520,2.093525
AUT,1993,7.905633,24870,.5268092
AUT,1994,7.936118,26140,2.402119
AUT,1995,7.948278,28190,2.667984
AUT,1996,7.959017,30090,2.349534
AUT,1997,7.968041,29560,2.093599
AUT,1998,7.976789,27970,3.581426
AUT,1999,7.992324,27080,3.556331
AUT,2000,8.011566,26810,3.375722
AUT,2001,8.042293,25320,1.267168
AUT,2002,8.081957,25030,1.651554
AUT,2003,8.121423,28100,.9414709
AUT,2004,8.171966,33850,2.73512
AUT,2005,8.227829,38770,2.244065
AUT,2006,8.268641,41500,3.454042
AUT,2007,8.295487,44540,3.727415
AUT,2008,8.321496,49210,1.460424
AUT,2009,8.343323,49150,-3.764578
AUT,2010,8.363404,49750,1.837094
AUT,2011,8.391643,50700,2.922797
AUT,2012,8.429991,50100,.6804456
AUT,2013,8.479823,50720,.0255047
AUT,2014,8.546356,50390,.6612728
AUT,2015,8.642699,47480,1.014502
AUT,2016,8.736668,46240,1.989437
AUT,2017,8.797566,45040,2.258572
AUT,2018,8.840521,48980,2.425385
AUT,2019,8.87992,51000,1.450529
AUT,2020,8.916864,48980,-6.632991
AUT,2021,8.955797,53150,4.237867
AUT,2022,9.041851,55720,4.80643
AUT,2023,9.132383,55070,-.8288151
AZE,1960,3.8945,,
AZE,1961,4.04575,,
AZE,1962,4.16815,,
AZE,1963,4.29355,,
AZE,1964,4.43925,,
AZE,1965,4.57465,,
AZE,1966,4.70815,,
AZE,1967,4.832,,
AZE,1968,4.9485,,
AZE,1969,5.0633,,
AZE,1970,5.17205,,
AZE,1971,5.28295,,
AZE,1972,5.39145,,
AZE,1973,5.4939,,
AZE,1974,5.5941,,
AZE,1975,5.68905,,
AZE,1976,5.781,,
AZE,1977,5.87615,,
AZE,1978,5.97615,,
AZE,1979,6.0713,,
AZE,1980,6.1605,,
AZE,1981,6.25775,,
AZE,1982,6.35755,,
AZE,1983,6.4598,,
AZE,1984,6.56785,,
AZE,1985,6.67015,,
AZE,1986,6.7703,,
AZE,1987,6.87535,,
AZE,1988,6.9746,,
AZE,1989,7.07655,,
AZE,1990,7.1752,,
AZE,1991,7.2713,,-.7000002
AZE,1992,7.38205,160,-22.6
AZE,1993,7.4948,110,-23.1
AZE,1994,7.59655,80,-19.7
AZE,1995,7.68485,180,-11.8
AZE,1996,7.763,240,1.299999
AZE,1997,7.83825,410,5.8
AZE,1998,7.913,510,10
AZE,1999,7.98275,600,7.400002
AZE,2000,8.0486,630,11.1
AZE,2001,8.1112,680,9.9
AZE,2002,8.17195,740,9.438916
AZE,2003,8.2341,840,10.2083
AZE,2004,8.3065,960,9.253801
AZE,2005,8.39185,1290,27.96154
AZE,2006,8.48455,1920,34.5
AZE,2007,8.5813,2730,25
AZE,2008,8.7634,3890,10.75898
AZE,2009,8.947243,4820,9.296364
AZE,2010,9.054332,5410,5.048944
AZE,2011,9.173082,5570,.1000001
AZE,2012,9.295784,6480,2.16524
AZE,2013,9.416801,7450,5.809801
AZE,2014,9.535079,7740,2.750507
AZE,2015,9.649341,6610,1.093976
AZE,2016,9.757812,4790,-3.1
AZE,2017,9.854033,4110,.1999999
AZE,2018,9.939771,4080,1.5
AZE,2019,10.024283,4510,2.5
AZE,2020,10.093121,4480,-4.3
AZE,2021,10.13775,4910,5.616451
AZE,2022,10.141756,5670,4.714802
AZE,2023,10.112555,6680,1.123974
BDI,1960,2.746628,,
BDI,1961,2.815972,,-13.74613
BDI,1962,2.887398,70,9.063158
BDI,1963,2.948133,80,4.135407
BDI,1964,3.033221,80,6.273038
BDI,1965,3.118134,70,3.967226
BDI,1966,3.193378,60,4.612993
BDI,1967,3.274493,50,13.82152
BDI,1968,3.352397,50,-.2978837
BDI,1969,3.424429,50,-1.459541
BDI,1970,3.497834,70,21.32567
BDI,1971,3.58207,70,2.746829
BDI,1972,3.579195,70,-6.403965
BDI,1973,3.57145,80,6.88905
BDI,1974,3.660032,100,-.7268395
BDI,1975,3.749232,110,.6979203
BDI,1976,3.830889,120,7.942661
BDI,1977,3.927428,140,11.46945
BDI,1978,4.03941,140,-.940576
BDI,1979,4.137437,170,1.664955
BDI,1980,4.312834,210,.9910557
BDI,1981,4.490743,240,12.16328
BDI,1982,4.602271,220,-1.0536
BDI,1983,4.726506,220,3.715327
BDI,1984,4.842268,210,.155544
BDI,1985,4.948024,230,11.78318
BDI,1986,5.041706,240,3.25018
BDI,1987,5.157769,250,5.503096
BDI,1988,5.27184,250,5.031024
BDI,1989,5.373697,230,1.349502
BDI,1990,5.483793,220,3.499822
BDI,1991,5.594828,220,4.996837
BDI,1992,5.743085,210,1.009998
BDI,1993,5.55522,190,-6.24
BDI,1994,5.586408,170,-3.83
BDI,1995,5.932783,150,-7.92
BDI,1996,5.930507,150,-8
BDI,1997,5.923862,150,-1.59
BDI,1998,6.03534,150,4.75
BDI,1999,6.18018,140,-1.01
BDI,2000,6.307659,140,-.856864
BDI,2001,6.465729,130,2.055807
BDI,2002,6.648938,130,4.446519
BDI,2003,6.860846,120,-1.223728
BDI,2004,7.120496,120,4.833658
BDI,2005,7.388874,130,.9
BDI,2006,7.65819,150,5.413807
BDI,2007,7.944609,170,3.451949
BDI,2008,8.278109,180,4.861716
BDI,2009,8.709366,190,3.812745
BDI,2010,9.126605,210,5.12416
BDI,2011,9.455733,220,4.0326
BDI,2012,9.795479,240,4.446706
BDI,2013,10.149577,240,4.92419
BDI,2014,10.494913,250,4.24065
BDI,2015,10.727148,250,-3.9
BDI,2016,10.903327,250,-.6000009
BDI,2017,11.155593,250,.5000013
BDI,2018,11.493472,240,1.609935
BDI,2019,11.874838,230,1.812565
BDI,2020,12.220227,220,.3271569
BDI,2021,12.551213,220,3.1
BDI,2022,12.889576,240,1.848999
BDI,2023,13.238559,230,2.700001
BEL,1960,9.153489,,
BEL,1961,9.183948,,4.978423
BEL,1962,9.220578,1480,5.212004
BEL,1963,9.28977,1560,4.351584
BEL,1964,9.378113,1700,6.956685
BEL,1965,9.463667,1840,3.56066
BEL,1966,9.527807,1980,3.155895
BEL,1967,9.580991,2130,3.868147
BEL,1968,9.618756,2310,4.194129
BEL,1969,9.646032,2560,6.6298
BEL,1970,9.655549,2830,6.352672
BEL,1971,9.673162,3100,3.985827
BEL,1972,9.711115,3640,5.295605
BEL,1973,9.74172,4690,6.381702
BEL,1974,9.772419,6000,4.565258
BEL,1975,9.8007,6910,-1.965942
BEL,1976,9.818227,7580,5.652746
BEL,1977,9.830358,8220,.6261548
BEL,1978,9.839534,9560,2.841897
BEL,1979,9.848382,11730,2.341073
BEL,1980,9.859242,13980,4.444054
BEL,1981,9.858982,13190,-.2792833
BEL,1982,9.856303,11180,.5949868
BEL,1983,9.85552,9430,.3118427
BEL,1984,9.855372,8860,2.466383
BEL,1985,9.858308,8820,1.651793
BEL,1986,9.861823,10170,1.822762
BEL,1987,9.870234,13090,2.306659
BEL,1988,9.901664,17010,4.723209
BEL,1989,9.937697,18030,3.469167
BEL,1990,9.967379,19310,3.137402
BEL,1991,10.004486,20580,1.833074
BEL,1992,10.045158,23170,1.530655
BEL,1993,10.084475,23410,-.9618733
BEL,1994,10.115603,25090,3.226972
BEL,1995,10.136811,27070,2.384757
BEL,1996,10.156637,28550,1.321451
BEL,1997,10.181245,28450,3.793658
BEL,1998,10.203008,26530,1.961808
BEL,1999,10.226419,25980,3.542743
BEL,2000,10.25125,25890,3.716679
BEL,2001,10.28657,24460,1.099619
BEL,2002,10.332785,24060,1.706885
BEL,2003,10.376133,27100,1.037983
BEL,2004,10.421137,32910,3.571204
BEL,2005,10.478617,37780,2.321737
BEL,2006,10.547958,39940,2.55235
BEL,2007,10.6257,42740,3.676881
BEL,2008,10.709973,46570,.4469287
BEL,2009,10.796493,46980,-2.020743
BEL,2010,10.895586,47080,2.864293
BEL,2011,11.038264,46490,1.694514
BEL,2012,11.106932,47130,.7392173
BEL,2013,11.159407,47900,.4592422
BEL,2014,11.209057,47820,1.578533
BEL,2015,11.274196,45570,2.041459
BEL,2016,11.331422,43400,1.266686
BEL,2017,11.375158,42520,1.61958
BEL,2018,11.427054,46060,1.792945
BEL,2019,11.48898,48100,2.240835
BEL,2020,11.538604,46100,-5.304473
BEL,2021,11.586195,51060,6.927984
BEL,2022,11.685814,53890,3.014722
BEL,2023,11.822592,54530,1.365055
BEN,1960,2.512284,,
BEN,1961,2.551216,,3.14128
BEN,1962,2.593302,90,-3.42641
BEN,1963,2.638082,90,4.730028
BEN,1964,2.685619,100,6.650759
BEN,1965,2.735843,110,5.293863
BEN,1966,2.788642,110,3.575863
BEN,1967,2.843739,110,1.078399
BEN,1968,2.901218,110,3.842336
BEN,1969,2.961166,120,2.877498
BEN,1970,3.023443,120,2.097758
BEN,1971,3.088381,110,-1.496842
BEN,1972,3.156408,130,6.426368
BEN,1973,3.22738,150,3.706165
BEN,1974,3.301276,180,3.339312
BEN,1975,3.378703,200,-4.895345
BEN,1976,3.460329,200,.8843563
BEN,1977,3.546454,220,4.983664
BEN,1978,3.636927,240,1.255078
BEN,1979,3.732394,300,6.535748
BEN,1980,3.833939,370,6.781764
BEN,1981,3.941569,400,9.954231
BEN,1982,4.054385,350,2.235066
BEN,1983,4.171526,280,-4.347823
BEN,1984,4.29307,260,7.92984
BEN,1985,4.419552,250,7.530325
BEN,1986,4.551382,260,2.171142
BEN,1987,4.688787,300,-1.500003
BEN,1988,4.831624,350,3.405245
BEN,1989,4.97968,330,-2.854161
BEN,1990,5.133419,360,8.976134
BEN,1991,5.293046,370,4.2258
BEN,1992,5.457778,360,2.957711
BEN,1993,5.706181,370,5.836172
BEN,1994,5.923394,320,2.020401
BEN,1995,6.046511,350,6.045198
BEN,1996,6.20386,340,4.324284
BEN,1997,6.387026,370,5.734688
BEN,1998,6.584183,370,3.961012
BEN,1999,6.788589,410,5.341449
BEN,2000,6.998023,470,5.857714
BEN,2001,7.212041,520,5.333136
BEN,2002,7.431783,520,4.643031
BEN,2003,7.659208,590,3.443577
BEN,2004,7.894554,720,4.429685
BEN,2005,8.149419,810,1.713165
BEN,2006,8.402631,840,3.943739
BEN,2007,8.647761,900,5.986349
BEN,2008,8.906469,1010,4.896577
BEN,2009,9.172514,1060,2.319292
BEN,2010,9.44571,1050,2.114065
BEN,2011,9.72638,1060,2.963753
BEN,2012,10.014078,1090,4.811224
BEN,2013,10.30873,1180,7.191434
BEN,2014,10.614844,1230,6.357679
BEN,2015,10.932783,1140,1.778151
BEN,2016,11.260085,1070,3.339674
BEN,2017,11.596779,1050,5.671562
BEN,2018,11.940683,1150,6.697254
BEN,2019,12.290444,1200,6.865686
BEN,2020,12.643123,1230,3.848792
BEN,2021,12.996895,1330,7.155452
BEN,2022,13.352864,1400,6.253245
BEN,2023,13.712828,1440,6.352822
BFA,1960,4.783259,,
BFA,1961,4.852833,,4.043928
BFA,1962,4.924497,80,6.128799
BFA,1963,4.998671,80,-1.268016
BFA,1964,5.076111,80,2.282819
BFA,1965,5.157929,80,3.764545
BFA,1966,5.242797,80,.5376131
BFA,1967,5.330613,90,8.823315
BFA,1968,5.422119,90,3.070774
BFA,1969,5.515747,90,2.026081
BFA,1970,5.611666,90,.1170196
BFA,1971,5.707793,90,1.41334
BFA,1972,5.805283,100,2.311499
BFA,1973,5.907742,110,.4493274
BFA,1974,6.018141,140,8.286427
BFA,1975,6.138444,160,2.998383
BFA,1976,6.269765,170,8.534895
BFA,1977,6.416569,170,.3703535
BFA,1978,6.577779,200,4.607825
BFA,1979,6.749939,250,3.664622
BFA,1980,6.932967,290,.7968789
BFA,1981,7.12373,290,4.255303
BFA,1982,7.321817,280,9.562197
BFA,1983,7.531184,230,.3459847
BFA,1984,7.751476,200,-1.778697
BFA,1985,7.979185,200,8.517365
BFA,1986,8.207827,230,7.955363
BFA,1987,8.434996,260,-.2363368
BFA,1988,8.66372,310,5.795593
BFA,1989,8.895234,320,2.150267
BFA,1990,9.131361,320,-.6029285
BFA,1991,9.365064,340,9.069984
BFA,1992,9.598555,360,.2327108
BFA,1993,9.840075,350,3.461385
BFA,1994,10.091256,270,1.315007
BFA,1995,10.353263,250,5.716374
BFA,1996,10.62121,240,11.01474
BFA,1997,10.897353,250,6.316835
BFA,1998,11.201063,240,7.30772
BFA,1999,11.533554,260,7.395238
BFA,2000,11.882888,260,1.888474
BFA,2001,12.249764,270,6.613406
BFA,2002,12.632269,260,4.352964
BFA,2003,13.030591,310,7.802494
BFA,2004,13.445977,370,4.478452
BFA,2005,13.876127,440,8.661873
BFA,2006,14.316242,470,6.253165
BFA,2007,14.757074,490,4.111379
BFA,2008,15.197915,550,5.799992
BFA,2009,15.650022,590,2.961951
BFA,2010,16.116845,630,8.446281
BFA,2011,16.602651,660,6.622562
BFA,2012,17.113732,710,6.452672
BFA,2013,17.636408,750,5.792585
BFA,2014,18.169842,740,4.326846
BFA,2015,18.718019,680,3.921229
BFA,2016,19.275498,660,5.957977
BFA,2017,19.835858,650,6.203489
BFA,2018,20.392723,730,6.604569
BFA,2019,20.951639,750,5.889205
BFA,2020,21.522626,770,2.010773
BFA,2021,22.100683,830,6.939155
BFA,2022,22.673762,850,1.777915
BFA,2023,23.251485,850,2.96018
BGD,1960,50.396429,,
BGD,1961,51.882769,,6.058161
BGD,1962,53.461661,,5.453031
BGD,1963,55.094115,,-.4558943
BGD,1964,56.774465,,10.95279
BGD,1965,58.500159,,1.606258
BGD,1966,60.265259,,2.566812
BGD,1967,62.104488,,-1.875864
BGD,1968,63.995652,,9.489454
BGD,1969,65.866908,,1.220858
BGD,1970,67.54186,,5.619852
BGD,1971,68.376204,,-5.479483
BGD,1972,69.346705,,-13.97373
BGD,1973,71.144818,120,3.32568
BGD,1974,72.947807,150,9.591956
BGD,1975,74.700345,200,-4.088214
BGD,1976,76.38008,190,5.661361
BGD,1977,78.137788,160,2.673056
BGD,1978,80.00755,160,7.073838
BGD,1979,81.908151,180,4.801635
BGD,1980,83.929765,220,.8191419
BGD,1981,86.154836,250,7.233943
BGD,1982,88.555336,240,2.134328
BGD,1983,91.045478,220,3.881046
BGD,1984,93.534239,210,4.80331
BGD,1985,95.959099,210,3.342015
BGD,1986,98.271746,230,4.173383
BGD,1987,100.49026,260,3.772402
BGD,1988,102.68883,280,2.416257
BGD,1989,104.89367,290,2.836582
BGD,1990,107.14765,300,5.622258
BGD,1991,109.24283,310,3.485228
BGD,1992,111.2721,320,5.442686
BGD,1993,113.41876,320,4.711562
BGD,1994,115.61489,320,3.890126
BGD,1995,117.79334,330,5.121278
BGD,1996,119.87687,360,4.522919
BGD,1997,122.03923,390,4.489896
BGD,1998,124.35047,410,5.177027
BGD,1999,126.75482,420,4.670156
BGD,2000,129.19333,430,5.293295
BGD,2001,131.67048,430,5.077288
BGD,2002,134.13983,430,3.833124
BGD,2003,136.50321,460,4.739567
BGD,2004,138.78973,500,5.239533
BGD,2005,140.91259,540,6.535945
BGD,2006,142.62883,570,6.671905
BGD,2007,144.13593,600,7.058599
BGD,2008,145.42132,660,6.01379
BGD,2009,146.70681,720,5.045125
BGD,2010,148.39114,800,5.571788
BGD,2011,150.21101,890,6.464379
BGD,2012,152.09065,970,6.521459
BGD,2013,154.03014,1030,6.013606
BGD,2014,155.9613,1100,6.061059
BGD,2015,157.83,1210,6.55264
BGD,2016,159.78457,1410,7.113478
BGD,2017,161.79396,1650,6.59025
BGD,2018,163.68396,2020,7.319413
BGD,2019,165.51622,2210,7.881915
BGD,2020,167.42095,2300,3.448018
BGD,2021,169.35625,2570,6.938679
BGD,2022,171.18637,2820,7.099829
BGD,2023,172.95432,2860,5.775112
BGR,1960,7.867374,,
BGR,1961,7.943118,,
BGR,1962,8.012946,,
BGR,1963,8.078145,,
BGR,1964,8.14434,,
BGR,1965,8.204168,,
BGR,1966,8.258057,,
BGR,1967,8.310226,,
BGR,1968,8.369603,,
BGR,1969,8.434172,,
BGR,1970,8.489574,,
BGR,1971,8.536395,,
BGR,1972,8.5762,,
BGR,1973,8.620967,,
BGR,1974,8.678745,,
BGR,1975,8.720742,,
BGR,1976,8.758599,,
BGR,1977,8.804183,,
BGR,1978,8.814032,,
BGR,1979,8.82594,,
BGR,1980,8.861535,,
BGR,1981,8.891117,,4.900162
BGR,1982,8.917457,2360,2.334566
BGR,1983,8.939738,2090,3.430306
BGR,1984,8.960679,2010,3.396444
BGR,1985,8.960547,1950,2.683441
BGR,1986,8.958171,2190,4.207602
BGR,1987,8.971359,2720,6.054514
BGR,1988,8.981446,3110,10.94469
BGR,1989,8.876972,2830,-3.289882
BGR,1990,8.718289,2250,-9.117377
BGR,1991,8.632367,1620,-8.445355
BGR,1992,8.540164,1430,-7.272388
BGR,1993,8.472313,1250,-1.480215
BGR,1994,8.443591,1240,1.818011
BGR,1995,8.406067,1520,2.862019
BGR,1996,8.362826,1590,5.205393
BGR,1997,8.312068,1460,-14.11538
BGR,1998,8.256786,1440,3.789121
BGR,1999,8.210624,1480,-8.396092
BGR,2000,8.170172,1660,4.587227
BGR,2001,8.009142,1770,3.823704
BGR,2002,7.837161,1970,5.87193
BGR,2003,7.775327,2370,5.237154
BGR,2004,7.71686,3060,6.510426
BGR,2005,7.658972,3800,7.05635
BGR,2006,7.601022,4300,6.802589
BGR,2007,7.545338,4820,6.654387
BGR,2008,7.492561,6070,6.129559
BGR,2009,7.444443,6680,-3.347142
BGR,2010,7.395599,7010,1.555359
BGR,2011,7.348328,7270,2.090176
BGR,2012,7.305888,7500,.7488148
BGR,2013,7.265115,7600,-.5427513
BGR,2014,7.223938,7710,.9494485
BGR,2015,7.177991,7430,3.397554
BGR,2016,7.127822,7400,3.026628
BGR,2017,7.075947,7620,2.745927
BGR,2018,7.025037,8530,2.694906
BGR,2019,6.975761,9500,4.035189
BGR,2020,6.934015,9530,-3.966156
BGR,2021,6.877743,11050,7.661748
BGR,2022,6.465097,13350,3.926432
BGR,2023,6.43037,14460,1.84639
BHR,1960,.160691,,
BHR,1961,.16697,,
BHR,1962,.173359,,
BHR,1963,.179891,,
BHR,1964,.186587,,
BHR,1965,.193012,,
BHR,1966,.199019,,
BHR,1967,.204916,,
BHR,1968,.210801,,
BHR,1969,.216696,,
BHR,1970,.222555,,
BHR,1971,.230992,,1.607143
BHR,1972,.243143,,11.07206
BHR,1973,.256632,,13.92405
BHR,1974,.270627,,8.472222
BHR,1975,.285116,,-8.834827
BHR,1976,.300044,,30.4763
BHR,1977,.315337,,13.01765
BHR,1978,.330912,,3.862269
BHR,1979,.346697,,3.469268
BHR,1980,.362595,7520,2.580279
BHR,1981,.37743,8450,-5.316697
BHR,1982,.391017,8410,-7.556218
BHR,1983,.404772,8970,6.376377
BHR,1984,.419217,9040,5.003646
BHR,1985,.434375,7630,-4.758268
BHR,1986,.450196,6960,1.182994
BHR,1987,.466565,7410,10.39901
BHR,1988,.483337,7510,6.999991
BHR,1989,.500349,7370,.3640071
BHR,1990,.517418,8690,4.437997
BHR,1991,.535415,9330,11.23
BHR,1992,.55447,9330,6.689998
BHR,1993,.573755,9380,12.87001
BHR,1994,.593254,8970,-.2500015
BHR,1995,.612934,9550,3.929991
BHR,1996,.632756,9870,4.110006
BHR,1997,.652643,9400,3.093
BHR,1998,.672484,9190,4.790003
BHR,1999,.692133,9080,4.299999
BHR,2000,.711442,11200,5.30007
BHR,2001,.730257,11520,2.490948
BHR,2002,.748324,11850,3.348551
BHR,2003,.778256,12950,6.296442
BHR,2004,.833451,14510,6.98096
BHR,2005,.901921,16310,6.768998
BHR,2006,.970981,17660,6.467
BHR,2007,1.040532,19570,8.293961
BHR,2008,1.110343,20940,6.245011
BHR,2009,1.179453,18920,2.539886
BHR,2010,1.213645,19390,4.334299
BHR,2011,1.212077,19150,1.983515
BHR,2012,1.224939,23360,3.728108
BHR,2013,1.261673,24790,5.41684
BHR,2014,1.311134,24530,4.350391
BHR,2015,1.362142,22760,2.863047
BHR,2016,1.409661,21850,3.473516
BHR,2017,1.456834,21760,3.811706
BHR,2018,1.48734,23190,2.28946
BHR,2019,1.494188,24420,2.166965
BHR,2020,1.477469,22960,-4.644638
BHR,2021,1.463265,24710,2.590408
BHR,2022,1.472233,27710,4.8915
BHR,2023,1.485509,28280,2.481465
BHS,1960,.1145,,
BHS,1961,.120216,,10.6671
BHS,1962,.126305,1490,10.45197
BHS,1963,.132639,1590,10.52406
BHS,1964,.138785,1700,10.50157
BHS,1965,.144849,1840,10.4256
BHS,1966,.151323,1980,9.071929
BHS,1967,.158197,2150,9.598114
BHS,1968,.165456,2350,8.421763
BHS,1969,.172745,2630,8.981663
BHS,1970,.179129,2760,-5.64965
BHS,1971,.184435,2940,1.626509
BHS,1972,.189181,3000,-3.497336
BHS,1973,.193563,3510,7.567569
BHS,1974,.197767,3590,-16.75423
BHS,1975,.201881,4340,-14.80313
BHS,1976,.206096,2920,5.185185
BHS,1977,.210534,3150,9.154929
